Username,Time,Message
0, 07/17/06 10:06:21 PM , if she wants
1, 07/17/06 10:06:42 PM , she wants u to lick her pussy
0, 07/17/06 10:06:53 PM , ok
1, 07/17/06 10:07:19 PM , so u been thinking bout sex alot huh
0, 07/17/06 10:07:29 PM , yea
1, 07/17/06 10:07:51 PM , did u play with urself any
0, 07/17/06 10:08:02 PM , not really
1, 07/17/06 10:08:20 PM , so didnt
0, 07/17/06 10:08:27 PM , tried a lil
1, 07/17/06 10:08:46 PM , it didnt feel good
0, 07/17/06 10:09:09 PM , kinda did lol but felt weird doin it by myself
1, 07/17/06 10:09:26 PM , i u should have thought bout us
1, 07/17/06 10:09:30 PM , kept doing it
1, 07/17/06 10:09:39 PM , it will teach u things bout ur body
0, 07/17/06 10:09:44 PM , ok
1, 07/17/06 10:11:43 PM , u there
0, 07/17/06 10:11:49 PM , yea thought u left
1, 07/17/06 10:12:45 PM , i am here
1, 07/17/06 10:12:56 PM , what if u like sex too much
0, 07/17/06 10:13:07 PM , is that bad ?
1, 07/17/06 10:13:19 PM , who will u fuck u go back home
0, 07/17/06 10:13:35 PM , idk id miss u
1, 07/17/06 10:14:01 PM , u may can convice ur step dad to look ur way
0, 07/17/06 10:14:19 PM , u think i should ?
1, 07/17/06 10:14:33 PM , yes
1, 07/17/06 10:14:47 PM , do u think he is cute
0, 07/17/06 10:14:59 PM , hes nice
1, 07/17/06 10:15:55 PM , would u like to suk his dick
0, 07/17/06 10:16:25 PM , idk never thought bout hes my moms
1, 07/17/06 10:16:59 PM , every man wants 2 ladies
0, 07/17/06 10:17:13 PM , o i didnt kno that
1, 07/17/06 10:18:01 PM , i date one lady
1, 07/17/06 10:18:09 PM , we got her daughter involved
0, 07/17/06 10:18:26 PM , u told me HIS-GF right ?
1, 07/17/06 10:18:54 PM , and someone before her
0, 07/17/06 10:18:59 PM , oh
0, 07/17/06 10:19:09 PM , so guys like that ?
1, 07/17/06 10:19:23 PM , she loved kissing her mom
0, 07/17/06 10:19:33 PM , oh
1, 07/17/06 10:19:55 PM , she was 13
0, 07/17/06 10:20:04 PM , k
1, 07/17/06 10:20:16 PM , she cried at first
0, 07/17/06 10:20:26 PM , oh did it hurt ?
1, 07/17/06 10:20:31 PM , yes
1, 07/17/06 10:20:51 PM , her mom talked her through it
0, 07/17/06 10:20:58 PM , k
1, 07/17/06 10:21:19 PM , and would lick her pussy for her
0, 07/17/06 10:21:23 PM , like HIS-GF will help me ?
1, 07/17/06 10:21:29 PM , yes
1, 07/17/06 10:21:51 PM , once u get wet she will tell me to fuck u hard
0, 07/17/06 10:22:07 PM , ok
1, 07/17/06 10:22:21 PM , thats when u will bleed
0, 07/17/06 10:22:41 PM , k least i know
1, 07/17/06 10:22:56 PM , and try to stop me
1, 07/17/06 10:23:05 PM , from going so deep
0, 07/17/06 10:24:14 PM , r u gon na b careful if it hurts
1, 07/17/06 10:24:46 PM , it will hurt i can tell u that
1, 07/17/06 10:24:50 PM , u will be raw
0, 07/17/06 10:24:55 PM , ok
1, 07/17/06 10:25:08 PM , but who loves u
0, 07/17/06 10:25:13 PM , u
1, 07/17/06 10:25:33 PM , who loves me
0, 07/17/06 10:25:40 PM , me 
1, 07/17/06 10:25:50 PM , oh u dont love me
0, 07/17/06 10:26:02 PM , hmm wat ?
1, 07/17/06 10:26:20 PM , ok sexy i got u
1, 07/17/06 10:26:41 PM , yea i thought bout u being with ur step dad and it made me hard
0, 07/17/06 10:26:51 PM , oh lol
1, 07/17/06 10:27:04 PM , is that bad
0, 07/17/06 10:27:14 PM , no lol y would it
1, 07/17/06 10:27:31 PM , ok boo
0, 07/17/06 10:27:42 PM , my grampa said ther leavin fri morning
1, 07/17/06 10:27:54 PM , what time
0, 07/17/06 10:28:02 PM , like before lunch
1, 07/17/06 10:28:16 PM , u want me to come friday
0, 07/17/06 10:28:27 PM , if u want
1, 07/17/06 10:28:46 PM , r u sure he will be gone till sunday
0, 07/17/06 10:28:55 PM , yea he said so
1, 07/17/06 10:29:13 PM , cuz if i am caught i will go to jail
0, 07/17/06 10:29:16 PM , they did it bfore
0, 07/17/06 10:29:29 PM , i went once n it was boring
1, 07/17/06 10:29:38 PM , where is it they go
0, 07/17/06 10:29:47 PM , to his bros house
1, 07/17/06 10:29:54 PM , ok what town is that though
0, 07/17/06 10:30:04 PM , its in fl
0, 07/17/06 10:30:13 PM , long drive
1, 07/17/06 10:30:23 PM , do u know what town in fl
0, 07/17/06 10:30:28 PM , ummm
0, 07/17/06 10:30:49 PM , its like one of those mobile home things
0, 07/17/06 10:30:59 PM , i got ta ask him
0, 07/17/06 10:31:06 PM , he drives lol
1, 07/17/06 10:31:19 PM , ok
0, 07/17/06 10:32:56 PM , k i asked lol
0, 07/17/06 10:33:03 PM , he said jacksonville
1, 07/17/06 10:33:22 PM , ok
1, 07/17/06 10:33:27 PM , i been there alot
1, 07/17/06 10:33:42 PM , he will pass me going there
0, 07/17/06 10:33:51 PM , oh lol cool
0, 07/17/06 10:33:55 PM , dont wave k ?
1, 07/17/06 10:34:14 PM , i wont
0, 07/17/06 10:34:17 PM , lol
1, 07/17/06 10:34:23 PM , how far do u live from macon
0, 07/17/06 10:35:01 PM , idk for sure
1, 07/17/06 10:35:15 PM , ok on map quest
0, 07/17/06 10:35:21 PM , ok
1, 07/17/06 10:35:22 PM , tell me the major highway
1, 07/17/06 10:35:29 PM , that leads to ur town
0, 07/17/06 10:37:03 PM , from macon ?
1, 07/17/06 10:37:25 PM , no from tifton
0, 07/17/06 10:37:50 PM , says 82
1, 07/17/06 10:38:08 PM , ok
1, 07/17/06 10:38:17 PM , do u see anything bout albany
0, 07/17/06 10:38:30 PM , yep it goes right by ther
1, 07/17/06 10:38:39 PM , ok
1, 07/17/06 10:38:43 PM , then what town
0, 07/17/06 10:39:19 PM , umm sasset then dawson
0, 07/17/06 10:39:22 PM , sasser
1, 07/17/06 10:40:00 PM , ok then what
0, 07/17/06 10:40:23 PM , then parrott weston richland
1, 07/17/06 10:41:04 PM , do u live in town
1, 07/17/06 10:41:09 PM , or in the country
0, 07/17/06 10:41:28 PM , ther arent too many houses close we got a big yard
0, 07/17/06 10:41:45 PM , lotsa trees
1, 07/17/06 10:42:02 PM , ok
1, 07/17/06 10:42:35 PM , do u think they would let u stay like some place by urself and u just stay their while they r gone
0, 07/17/06 10:43:04 PM , wat do u mean ?
1, 07/17/06 10:43:39 PM , like they rent u an room for the weekend and u crash there like tifton or albany
0, 07/17/06 10:43:56 PM , no lol dont think theyd let me
1, 07/17/06 10:44:12 PM , ok
0, 07/17/06 10:44:28 PM , is it too far ?
1, 07/17/06 10:44:39 PM , just wanta make sure
1, 07/17/06 10:44:42 PM , i find u
1, 07/17/06 10:44:51 PM , when i get there
0, 07/17/06 10:45:22 PM , k ill give u my number then so u can call me if u get lost
0, 07/17/06 10:46:16 PM , i can look it up
0, 07/17/06 10:46:26 PM , this mapquest is cool
1, 07/17/06 10:46:28 PM , ok
0, 07/17/06 10:46:37 PM , i just found how to get to disney world lol
1, 07/17/06 10:46:47 PM , how many miles is it
0, 07/17/06 10:46:50 PM , cant wait til i can drive
1, 07/17/06 10:46:57 PM , me either
0, 07/17/06 10:46:59 PM , to my grandparents ?
1, 07/17/06 10:47:05 PM , i been to dinsey
1, 07/17/06 10:47:10 PM , lots of time
1, 07/17/06 10:47:12 PM , yes
0, 07/17/06 10:47:22 PM , k got ta clik back
0, 07/17/06 10:47:55 PM , it says 136 is that alot ?
1, 07/17/06 10:48:05 PM , not too bad
1, 07/17/06 10:48:19 PM , i think i can drive it in an hour and 30 mins
0, 07/17/06 10:48:25 PM , k
1, 07/17/06 10:49:19 PM , u wanta meet me bad huh
0, 07/17/06 10:49:39 PM , u seem nice
1, 07/17/06 10:49:57 PM , r u scared bout having sex
0, 07/17/06 10:50:18 PM , kinda but probly would someday
1, 07/17/06 10:50:43 PM , do u wanta wait
0, 07/17/06 10:50:52 PM , im ok
0, 07/17/06 10:51:39 PM , i think everybodys a lil nervous first
0, 07/17/06 10:51:45 PM , my friends said they were
1, 07/17/06 10:52:15 PM , did they have sex with guys my age
0, 07/17/06 10:52:24 PM , cpl did lol
0, 07/17/06 10:52:36 PM , dont kno exactly how old
1, 07/17/06 10:52:37 PM , where did they find them
0, 07/17/06 10:52:56 PM , my 1 friend it was a friend of her dad
0, 07/17/06 10:53:01 PM , hes really cool
1, 07/17/06 10:53:13 PM , how old is she
0, 07/17/06 10:53:19 PM , my age
1, 07/17/06 10:53:32 PM , does she still see him
0, 07/17/06 10:53:47 PM , not sure havent been home y ?
1, 07/17/06 10:54:01 PM , how long ago did it happen
0, 07/17/06 10:54:15 PM , during school time
1, 07/17/06 10:54:33 PM , did she tell u what happen
1, 07/17/06 10:54:39 PM , what all they did
0, 07/17/06 10:54:45 PM , not all
1, 07/17/06 10:55:13 PM , what did she say they did
0, 07/17/06 10:55:32 PM , she said she loved him n they were goin out
1, 07/17/06 10:56:09 PM , did she tell u bout the things they did sexually
0, 07/17/06 10:56:16 PM , no
0, 07/17/06 10:56:36 PM , just kinda figured
0, 07/17/06 10:56:54 PM , u could kinda tell
1, 07/17/06 10:57:06 PM , why cuz she was smiling
0, 07/17/06 10:57:15 PM , she was happy
1, 07/17/06 10:57:29 PM , if u lived here
1, 07/17/06 10:57:37 PM , i would see u for a long time
0, 07/17/06 10:57:46 PM , yea ?
1, 07/17/06 10:57:56 PM , yes
1, 07/17/06 10:58:11 PM , i would want u to have kids of mine
0, 07/17/06 10:58:20 PM , wow cool
1, 07/17/06 10:58:45 PM , would u like that
0, 07/17/06 10:58:57 PM , sounds cool
1, 07/17/06 10:59:22 PM , i wish ur grand parents were leaving thrusday
0, 07/17/06 10:59:36 PM , me too
1, 07/17/06 11:00:10 PM , what will u wear when i see u
0, 07/17/06 11:00:20 PM , wat do u want me to ?
1, 07/17/06 11:00:33 PM , what do u look the best in
0, 07/17/06 11:00:47 PM , i usually wear like shorts n t mostly
1, 07/17/06 11:01:03 PM , do u wear make up
0, 07/17/06 11:01:19 PM , sometimes a little
0, 07/17/06 11:01:23 PM , is that ok ?
1, 07/17/06 11:01:29 PM , yes
1, 07/17/06 11:01:46 PM , i dont think i can spend the night friday
0, 07/17/06 11:01:57 PM , k
1, 07/17/06 11:02:39 PM , does that make u sad
0, 07/17/06 11:03:01 PM , kinda but i kno its far n ur busy
1, 07/17/06 11:03:23 PM , and i would be scared cuz of ur grand parents
0, 07/17/06 11:03:43 PM , they dont come back quik lol
0, 07/17/06 11:03:48 PM , it takes long
0, 07/17/06 11:04:02 PM , i stayed here before when they go
0, 07/17/06 11:04:06 PM , its sooo boring
1, 07/17/06 11:04:56 PM , find a friend
1, 07/17/06 11:05:00 PM , to drive u
1, 07/17/06 11:05:02 PM , some place
0, 07/17/06 11:05:14 PM , i dont kno anybody
1, 07/17/06 11:05:44 PM , cuz if u could get a ride to albany i would stay all weekend with u there
0, 07/17/06 11:06:01 PM , i cant theyd kno that
0, 07/17/06 11:06:11 PM , they call when they get there to check on me
1, 07/17/06 11:06:20 PM , ok stay all night
0, 07/17/06 11:06:22 PM , n then other times
1, 07/17/06 11:06:36 PM , just say u were sleep
0, 07/17/06 11:06:44 PM , ummm
0, 07/17/06 11:07:09 PM , i better not then theyd kno something
0, 07/17/06 11:07:28 PM , i got ta b here if they call or theyll worry
1, 07/17/06 11:07:35 PM , ok
1, 07/17/06 11:07:42 PM , u should have a cell
0, 07/17/06 11:07:52 PM , i wish
1, 07/17/06 11:08:21 PM , u should try to meet a girl near u
0, 07/17/06 11:08:41 PM , y ?
1, 07/17/06 11:08:51 PM , u could use her to get out
0, 07/17/06 11:09:23 PM , im thinkin but i dont kno anybody
0, 07/17/06 11:09:49 PM , if u dont wan na come
1, 07/17/06 11:09:56 PM , i do
1, 07/17/06 11:10:06 PM , i am talking bout the following week
1, 07/17/06 11:10:15 PM , i wanta see u more than once
1, 07/17/06 11:10:19 PM , or twice
0, 07/17/06 11:10:27 PM , 
0, 07/17/06 11:10:31 PM , ur sweet
0, 07/17/06 11:11:05 PM , gues we can figure somethin out
1, 07/17/06 11:11:19 PM , i cant get u out
1, 07/17/06 11:11:29 PM , the house thats something u will have to do
0, 07/17/06 11:12:04 PM , k ill think of somethin
1, 07/17/06 11:13:01 PM , ok
0, 07/17/06 11:14:59 PM , do u like to swim ?
1, 07/17/06 11:15:08 PM , yes
0, 07/17/06 11:16:01 PM , wat r u thinkin about ?
1, 07/17/06 11:16:12 PM , mostly u
1, 07/17/06 11:17:26 PM , what bout u
1, 07/17/06 11:18:09 PM , u there
1, 07/17/06 11:19:20 PM , hellooooooooo
0, 07/17/06 11:22:15 PM , got booted
1, 07/17/06 11:22:32 PM , ok
1, 07/17/06 11:24:03 PM , u there
0, 07/17/06 11:24:10 PM , yea
1, 07/17/06 11:24:21 PM , ur not talking
0, 07/17/06 11:24:29 PM , waitin for u lol
0, 07/17/06 11:24:53 PM , u chattin wit HIS-GF ?
1, 07/17/06 11:24:54 PM , mmmmm ok
1, 07/17/06 11:25:51 PM , she said how u doing
0, 07/17/06 11:26:00 PM , tell her good 
1, 07/17/06 11:27:12 PM , ok sexy
1, 07/17/06 11:28:31 PM , have u been looking at any porn
0, 07/17/06 11:28:39 PM , no
1, 07/17/06 11:28:54 PM , dont u wanta learn some things
0, 07/17/06 11:29:01 PM , yea
1, 07/17/06 11:29:18 PM , ok well cn u watch some now
0, 07/17/06 11:29:34 PM , if u want me to
1, 07/17/06 11:29:49 PM , do u like to watch it
0, 07/17/06 11:30:06 PM , gues i can learn stuff lol
1, 07/17/06 11:32:08 PM , ok
0, 07/17/06 11:32:55 PM , u busy ?
1, 07/17/06 11:33:13 PM , no sexy
1, 07/17/06 11:33:15 PM , talk to me
0, 07/17/06 11:33:35 PM , u seemed busy thought ur talkin to HIS-GF or somethin
1, 07/17/06 11:34:00 PM , no i wanta talk to u more
0, 07/17/06 11:34:05 PM , aww
0, 07/17/06 11:34:37 PM , im trying to learn guitar
0, 07/17/06 11:34:42 PM , im making up a song
1, 07/17/06 11:34:43 PM , yea when now
0, 07/17/06 11:34:52 PM , kinda in between stuff
0, 07/17/06 11:35:00 PM , my stepdad was teaching me
1, 07/17/06 11:35:06 PM , well i can let u go
0, 07/17/06 11:35:10 PM , no its k lol
0, 07/17/06 11:35:17 PM , id rather talk to u
0, 07/17/06 11:35:25 PM , thought ur busy
1, 07/17/06 11:36:10 PM , ok
1, 07/17/06 11:36:21 PM , open ur legs
1, 07/17/06 11:36:25 PM , and rub ur clit
0, 07/17/06 11:37:18 PM , better not grampas home
1, 07/17/06 11:38:05 PM , do u want me mad
0, 07/17/06 11:38:37 PM , no
1, 07/17/06 11:38:48 PM , r u in ur room alone
0, 07/17/06 11:39:12 PM , yea but he comes in
1, 07/17/06 11:39:27 PM , he cant see u doing that
1, 07/17/06 11:39:38 PM , r u sitting at a desk
0, 07/17/06 11:40:19 PM , ill do it after hes asleep
1, 07/17/06 11:40:42 PM , i wont be here that late
0, 07/17/06 11:41:23 PM , i can do it in bed then
1, 07/17/06 11:42:03 PM , i want u to rube it now for a min
1, 07/17/06 11:42:08 PM , for me
0, 07/17/06 11:43:46 PM , i wan na make u happy
1, 07/17/06 11:44:15 PM , ok what r u wearing
0, 07/17/06 11:44:31 PM , shorts n t
1, 07/17/06 11:44:44 PM , ok r u wearing panties
0, 07/17/06 11:45:22 PM , yea
1, 07/17/06 11:46:12 PM , go and take them off and leave on ur shorts so while sitting down u can slide ur finger in ur pussy easy
1, 07/17/06 11:46:48 PM , leave on ur shorts
0, 07/17/06 11:46:50 PM , plz dont get mad but im scared of gettin caught
1, 07/17/06 11:47:05 PM , he wont see u
0, 07/17/06 11:47:28 PM , he might i dont want him to not trust me
1, 07/17/06 11:48:10 PM , ok just go
0, 07/17/06 11:48:33 PM , plz dont b mad
1, 07/17/06 11:48:56 PM , just go practice ur guatair
0, 07/17/06 11:49:12 PM , rather talk to u but ok
1, 07/17/06 11:49:29 PM , not till u do what i ask
1, 07/17/06 11:52:21 PM , u there
0, 07/17/06 11:52:26 PM , yea
1, 07/17/06 11:53:06 PM , u have nothing to say
0, 07/17/06 11:53:27 PM , k
1, 07/17/06 11:53:41 PM , do u
1, 07/17/06 11:53:46 PM , if not i will go
0, 07/17/06 11:53:59 PM , ok
0, 07/17/06 11:54:03 PM , ill try
1, 07/17/06 11:54:16 PM , try to do what
0, 07/17/06 11:54:35 PM , u mad ?
1, 07/17/06 11:54:44 PM , what will u try
0, 07/17/06 11:56:13 PM , k if i do it before bed later ?
0, 07/17/06 11:56:36 PM , i keep lookin at the door waitin to c him pop in
1, 07/17/06 11:56:52 PM , just do it for like a min
1, 07/17/06 11:56:57 PM , real quick
1, 07/17/06 11:57:03 PM , check out this site
1, 07/17/06 11:57:09 PM , EDIT LINK TO PORN SITE
1, 07/17/06 11:59:01 PM , ok did u check it out
0, 07/17/06 11:59:15 PM , i think its still opening
,,
07/18/06,,
1, 07/18/06 12:00:32 AM , ok
0, 07/18/06 12:00:38 AM , k saw it
1, 07/18/06 12:00:54 AM , did u see any of the movies
1, 07/18/06 12:01:01 AM , r u afraid to watch it
0, 07/18/06 12:01:07 AM , i saw it
1, 07/18/06 12:01:17 AM , do u still have it on
0, 07/18/06 12:01:22 AM , no
0, 07/18/06 12:01:28 AM , i thought it was done
1, 07/18/06 12:01:30 AM , why not
1, 07/18/06 12:01:32 AM , no
1, 07/18/06 12:01:39 AM , u can watch alot of them
1, 07/18/06 12:01:41 AM , ok
1, 07/18/06 12:01:46 AM , go to this one
1, 07/18/06 12:02:02 AM , EDIT LINK TO PORN SITE
0, 07/18/06 12:02:36 AM , k
1, 07/18/06 12:03:16 AM , r u there yet
0, 07/18/06 12:03:21 AM , yea
1, 07/18/06 12:03:55 AM , ok
0, 07/18/06 12:04:35 AM , then wat ?
1, 07/18/06 12:05:07 AM , ok click on the pics
0, 07/18/06 12:06:08 AM , ok
1, 07/18/06 12:06:37 AM , and watch some of the samples
1, 07/18/06 12:07:43 AM , ok
0, 07/18/06 12:08:13 AM , i clicked on the first pic but no movie played
1, 07/18/06 12:08:19 AM , ok
1, 07/18/06 12:08:23 AM , try again
0, 07/18/06 12:08:59 AM , it wanted like credit card i think
1, 07/18/06 12:09:21 AM , ok wait
1, 07/18/06 12:11:25 AM , click on the last pic
1, 07/18/06 12:11:33 AM , on the first line
0, 07/18/06 12:11:47 AM , k
1, 07/18/06 12:12:50 AM , then on the next page
1, 07/18/06 12:13:07 AM , go to the left look for interational
1, 07/18/06 12:13:10 AM , click on that
0, 07/18/06 12:13:52 AM , oo close grampa came in
0, 07/18/06 12:13:58 AM , good thing its turned
0, 07/18/06 12:14:20 AM , had to close it quik
1, 07/18/06 12:14:44 AM , its cool u dont have to watch it
0, 07/18/06 12:15:13 AM , im kinda sleepy
0, 07/18/06 12:15:34 AM , k if i go to sleep ?
1, 07/18/06 12:15:41 AM , yea
1, 07/18/06 12:15:47 AM , when can i call u
0, 07/18/06 12:16:08 AM , got ta b when they arent in the house
0, 07/18/06 12:16:12 AM , til they go
1, 07/18/06 12:16:40 AM , ok
0, 07/18/06 12:16:44 AM , r u really comin ?
1, 07/18/06 12:16:51 AM , yes
0, 07/18/06 12:16:58 AM , cool lol
1, 07/18/06 12:17:01 AM , do u want me to
0, 07/18/06 12:17:14 AM , sounds cool lol
1, 07/18/06 12:17:35 AM , what do u wnta do when i get ther
0, 07/18/06 12:17:55 AM , wat u said sounds ok
1, 07/18/06 12:18:18 AM , tell me what u want i wanta hear u
0, 07/18/06 12:18:39 AM , hear me wat ?
1, 07/18/06 12:18:56 AM , talk bout having sex
0, 07/18/06 12:19:38 AM , the stuff u said sounds cool
1, 07/18/06 12:19:51 AM , reapeat it
1, 07/18/06 12:19:52 AM , to me
0, 07/18/06 12:20:12 AM , like u said make love
0, 07/18/06 12:20:24 AM , n hug n kiss
1, 07/18/06 12:20:43 AM , what bout u sucking my dick
0, 07/18/06 12:21:15 AM , k will lol
1, 07/18/06 12:21:31 AM , can i lick ur pussy
0, 07/18/06 12:22:03 AM , k if u want somebody told me thats cool
1, 07/18/06 12:22:12 AM , i do
1, 07/18/06 12:22:22 AM , does ur pussy smell good
0, 07/18/06 12:22:31 AM , gues so lol
1, 07/18/06 12:22:54 AM , stick ur finger in it and smell it and tell me
0, 07/18/06 12:23:22 AM , u said i could go to sleep
1, 07/18/06 12:23:33 AM , in 5 mins
1, 07/18/06 12:23:36 AM , do that
0, 07/18/06 12:23:48 AM , i will in bed
1, 07/18/06 12:23:58 AM , i want u to tell me now
1, 07/18/06 12:24:03 AM , do it real fst
0, 07/18/06 12:24:34 AM , grampa might come back he almost woulda the vid
0, 07/18/06 12:24:45 AM , saw the vid i mean
1, 07/18/06 12:24:59 AM , can u call me
0, 07/18/06 12:25:28 AM , im like fallin asleep can i call u tomorrow ?
1, 07/18/06 12:25:54 AM , i wanta hear u slide ur finger in ur pussy
0, 07/18/06 12:26:28 AM , plz we can later
1, 07/18/06 12:26:39 AM , if u cant do that
1, 07/18/06 12:26:43 AM , there is no way
1, 07/18/06 12:26:53 AM , u can have sex with me
1, 07/18/06 12:27:06 AM , its cool we will still be friends
0, 07/18/06 12:27:09 AM , grampa wont b home then
0, 07/18/06 12:27:13 AM , but its up to u
0, 07/18/06 12:27:17 AM , nite
1, 07/18/06 12:27:36 AM , i guess u dont love me anymore
0, 07/18/06 12:27:44 AM , cmon u kno i do
0, 07/18/06 12:28:01 AM , i cant keep my eyes open
1, 07/18/06 12:28:07 AM , ok
1, 07/18/06 12:28:20 AM , i will be on late tomorrow
0, 07/18/06 12:28:26 AM , k
0, 07/18/06 12:28:40 AM , u still love me ?
1, 07/18/06 12:28:48 AM , yes boo
0, 07/18/06 12:28:58 AM , nite
0, 07/18/06 12:29:16 AM , - *
,,
0, 07/18/06 4:40:20 PM , hey
1, 07/18/06 4:41:08 PM , hello how u doing
0, 07/18/06 4:41:18 PM , im good u ?
1, 07/18/06 4:41:30 PM , i am good
0, 07/18/06 4:41:58 PM , HIS-GF was is a good funny mood today lol
0, 07/18/06 4:42:14 PM , she sent me a zillion smilie thingys
0, 07/18/06 4:42:18 PM , lol
1, 07/18/06 4:43:27 PM , yea i know she does that sometimes
0, 07/18/06 4:45:14 PM , shes sweet
1, 07/18/06 4:45:26 PM , yea she likes u
0, 07/18/06 4:46:27 PM , 
1, 07/18/06 4:46:39 PM , so how long u been online
0, 07/18/06 4:47:17 PM , its been open like most of afternoon i guess
1, 07/18/06 4:47:34 PM , ok so do u chat at home in pa
0, 07/18/06 4:47:40 PM , was hopin somebody from home would pop up
0, 07/18/06 4:47:43 PM , yea
1, 07/18/06 4:47:47 PM , ok
1, 07/18/06 4:47:56 PM , have u talked to anyone from back home
0, 07/18/06 4:48:07 PM , my 1 friend was on for a lil
1, 07/18/06 4:48:18 PM , ok whats his age
0, 07/18/06 4:48:24 PM , shes 14 lol
